序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
3984,002343,慈文传媒,2022-04-29,2022-04-27,,,2022-04-27
3985,002348,高乐股份,2022-04-29,,,,2022-04-29
3986,002374,中锐股份,2022-04-29,,,,2022-04-29
3987,002386,天原股份,2022-04-29,,,,2022-04-29
3988,002387,维信诺,2022-04-29,,,,2022-04-29
3989,002398,垒知集团,2022-04-29,,,,2022-04-29
3990,002403,爱仕达,2022-04-29,,,,2022-04-29
3991,002429,兆驰股份,2022-04-29,,,,2022-04-29
3992,002448,中原内配,2022-04-29,,,,2022-04-29
3993,002454,松芝股份,2022-04-29,,,,2022-04-29
3994,002482,广田集团,2022-04-29,,,,2022-04-29
3995,002486,嘉麟杰,2022-04-29,,,,2022-04-29
3996,002488,金固股份,2022-04-29,,,,2022-04-29
3997,002498,汉缆股份,2022-04-29,,,,2022-04-29
3998,002517,恺英网络,2022-04-29,,,,2022-04-29
3999,002520,日发精机,2022-04-29,,,,2022-04-29
4000,002530,金财互联,2022-04-29,,,,2022-04-29
4001,002567,唐人神,2022-04-29,,,,2022-04-29
4002,002569,*ST步森,2022-04-29,,,,2022-04-29
4003,002574,明牌珠宝,2022-04-29,,,,2022-04-29
4004,002582,好想你,2022-04-29,,,,2022-04-29
4005,002592,ST八菱,2022-04-29,,,,2022-04-29
4006,002603,以岭药业,2022-04-29,,,,2022-04-29
4007,002607,中公教育,2022-04-29,,,,2022-04-29
4008,002608,江苏国信,2022-04-29,,,,2022-04-29
4009,002622,皓宸医疗,2022-04-29,,,,2022-04-29
4010,002625,光启技术,2022-04-29,,,,2022-04-29
4011,002636,金安国纪,2022-04-29,,,,2022-04-29
4012,002659,凯文教育,2022-04-29,2022-04-20,,,2022-04-20
4013,002675,东诚药业,2022-04-29,,,,2022-04-29
4014,002676,顺威股份,2022-04-29,,,,2022-04-29
4015,002681,奋达科技,2022-04-29,,,,2022-04-29
4016,002695,煌上煌,2022-04-29,,,,2022-04-29
4017,002712,思美传媒,2022-04-29,2022-04-23,,,2022-04-23
4018,002718,友邦吊顶,2022-04-29,,,,2022-04-29
4019,002729,好利科技,2022-04-29,,,,2022-04-29
4020,002733,雄韬股份,2022-04-29,,,,2022-04-29
4021,002739,儒意电影,2022-04-29,,,,2022-04-29
4022,002747,埃斯顿,2022-04-29,,,,2022-04-29
4023,002753,永东股份,2022-04-29,,,,2022-04-29
4024,002767,先锋电子,2022-04-29,,,,2022-04-29
4025,002768,国恩股份,2022-04-29,2022-04-26,,,2022-04-26
4026,002779,中坚科技,2022-04-29,,,,2022-04-29
4027,002796,世嘉科技,2022-04-29,,,,2022-04-29
4028,002807,江阴银行,2022-04-29,2022-03-30,,,2022-03-30
4029,002809,红墙股份,2022-04-29,,,,2022-04-29
4030,002813,路畅科技,2022-04-29,2022-04-13,,,2022-04-13
4031,002836,新宏泽,2022-04-29,,,,2022-04-29
4032,002848,*ST高斯,2022-04-29,,,,2022-04-29
4033,002852,道道全,2022-04-29,,,,2022-04-29
4034,002856,*ST美芝,2022-04-29,,,,2022-04-29
4035,002857,三晖电气,2022-04-29,,,,2022-04-29
4036,002883,*ST中设,2022-04-29,,,,2022-04-29
4037,002887,绿茵生态,2022-04-29,,,,2022-04-29
4038,002889,东方嘉盛,2022-04-29,,,,2022-04-29
4039,002897,意华股份,2022-04-29,,,,2022-04-29
4040,002941,新疆交建,2022-04-29,2022-04-27,,,2022-04-27
4041,002946,新乳业,2022-04-29,,,,2022-04-29
4042,002953,日丰股份,2022-04-29,,,,2022-04-29
4043,002958,青农商行,2022-04-29,,,,2022-04-29
4044,002976,瑞玛精密,2022-04-29,,,,2022-04-29
4045,002992,宝明科技,2022-04-29,,,,2022-04-29
4046,003003,天元股份,2022-04-29,,,,2022-04-29
4047,003012,东鹏控股,2022-04-29,,,,2022-04-29
4048,003027,同兴科技,2022-04-29,2022-04-19,,,2022-04-19
4049,003041,真爱美家,2022-04-29,,,,2022-04-29
4050,300497,富祥药业,2022-04-29,,,,2022-04-29
4051,301103,何氏眼科,2022-04-29,,,,2022-04-29
4052,301136,招标股份,2022-04-29,,,,2022-04-29
4053,301151,冠龙节能,2022-04-29,,,,2022-04-29
4054,301212,联盛化学,2022-04-29,,,,2022-04-29
4055,301216,万凯新材,2022-04-29,,,,2022-04-29
4056,301268,铭利达,2022-04-29,,,,2022-04-29
4057,301279,金道科技,2022-04-29,,,,2022-04-29
4058,600023,浙能电力,2022-04-29,,,,2022-04-29
4059,600031,三一重工,2022-04-29,2022-04-23,,,2022-04-23
4060,600035,楚天高速,2022-04-29,,,,2022-04-29
4061,600060,海信视像,2022-04-29,2022-04-30,,,2022-04-30
4062,600107,*ST尔雅,2022-04-29,,,,2022-04-29
4063,600150,中国船舶,2022-04-29,,,,2022-04-29
4064,600155,华创云信,2022-04-29,,,,2022-04-29
4065,600167,联美控股,2022-04-29,,,,2022-04-29
4066,600182,S佳通,2022-04-29,,,,2022-04-29
4067,600203,福日电子,2022-04-29,,,,2022-04-29
4068,600234,科新发展,2022-04-29,,,,2022-04-29
4069,600280,中央商场,2022-04-29,2022-04-28,,,2022-04-28
4070,600343,航天动力,2022-04-29,,,,2022-04-29
4071,600360,*ST华微,2022-04-29,,,,2022-04-29
4072,600405,动力源,2022-04-29,,,,2022-04-29
4073,600406,国电南瑞,2022-04-29,,,,2022-04-29
4074,600410,华胜天成,2022-04-29,,,,2022-04-29
4075,600469,风神股份,2022-04-29,,,,2022-04-29
4076,600482,中国动力,2022-04-29,,,,2022-04-29
4077,600515,海南机场,2022-04-29,,,,2022-04-29
4078,600518,康美药业,2022-04-29,,,,2022-04-29
4079,600539,狮头股份,2022-04-29,2022-04-12,2022-04-19,,2022-04-19
4080,600559,老白干酒,2022-04-29,,,,2022-04-29
4081,600587,新华医疗,2022-04-29,,,,2022-04-29
4082,600619,海立股份,2022-04-29,,,,2022-04-29
4083,600661,昂立教育,2022-04-29,,,,2022-04-29
4084,600683,京投发展,2022-04-29,2022-04-13,,,2022-04-13
4085,600686,金龙汽车,2022-04-29,,,,2022-04-29
4086,600718,东软集团,2022-04-29,2022-04-15,2022-04-29,,2022-04-29
4087,600735,ST新华锦,2022-04-29,,,,2022-04-29
4088,600739,辽宁成大,2022-04-29,2022-04-22,,,2022-04-22
4089,600764,中国海防,2022-04-29,,,,2022-04-29
4090,600868,梅雁吉祥,2022-04-29,,,,2022-04-29
4091,600880,博瑞传播,2022-04-29,,,,2022-04-29
4092,600897,厦门空港,2022-04-29,,,,2022-04-29
4093,600908,无锡银行,2022-04-29,,,,2022-04-29
4094,600917,重庆燃气,2022-04-29,2022-04-30,,,2022-04-30
4095,600928,西安银行,2022-04-29,,,,2022-04-29
4096,600936,北投科技,2022-04-29,,,,2022-04-29
4097,600979,广安爱众,2022-04-29,,,,2022-04-29
4098,600996,贵广网络,2022-04-29,,,,2022-04-29
4099,601001,晋控煤业,2022-04-29,,,,2022-04-29
4100,601021,春秋航空,2022-04-29,,,,2022-04-29
4101,601099,太平洋,2022-04-29,,,,2022-04-29
4102,601108,财通证券,2022-04-29,,,,2022-04-29
4103,601117,中国化学,2022-04-29,2022-04-28,,,2022-04-28
4104,601198,东兴证券,2022-04-29,,,,2022-04-29
4105,601212,白银有色,2022-04-29,,,,2022-04-29
4106,601577,长沙银行,2022-04-29,,,,2022-04-29
4107,601665,齐鲁银行,2022-04-29,,,,2022-04-29
4108,601778,晶科科技,2022-04-29,,,,2022-04-29
4109,601877,正泰电器,2022-04-29,,,,2022-04-29
4110,601949,中国出版,2022-04-29,,,,2022-04-29
4111,601966,玲珑轮胎,2022-04-29,,,,2022-04-29
4112,601997,贵阳银行,2022-04-29,,,,2022-04-29
4113,603040,新坐标,2022-04-29,,,,2022-04-29
4114,603058,永吉股份,2022-04-29,,,,2022-04-29
4115,603076,乐惠国际,2022-04-29,,,,2022-04-29
4116,603079,圣达生物,2022-04-29,,,,2022-04-29
4117,603096,新经典,2022-04-29,,,,2022-04-29
4118,603117,万林物流,2022-04-29,,,,2022-04-29
4119,603136,天目湖,2022-04-29,,,,2022-04-29
4120,603139,康惠股份,2022-04-29,,,,2022-04-29
4121,603208,江山欧派,2022-04-29,,,,2022-04-29
4122,603269,海鸥股份,2022-04-29,,,,2022-04-29
4123,603306,华懋科技,2022-04-29,,,,2022-04-29
4124,603338,浙江鼎力,2022-04-29,,,,2022-04-29
4125,603355,莱克电气,2022-04-29,,,,2022-04-29
4126,603358,华达科技,2022-04-29,,,,2022-04-29
4127,603359,*ST东珠,2022-04-29,,,,2022-04-29
4128,603488,展鹏科技,2022-04-29,,,,2022-04-29
4129,603551,奥普科技,2022-04-29,,,,2022-04-29
4130,603556,海兴电力,2022-04-29,,,,2022-04-29
4131,603566,普莱柯,2022-04-29,,,,2022-04-29
4132,603609,禾丰股份,2022-04-29,,,,2022-04-29
4133,603648,畅联股份,2022-04-29,,,,2022-04-29
4134,603676,卫信康,2022-04-29,,,,2022-04-29
4135,603679,华体科技,2022-04-29,,,,2022-04-29
4136,603687,大胜达,2022-04-29,,,,2022-04-29
4137,603718,*ST海利,2022-04-29,,,,2022-04-29
4138,603730,岱美股份,2022-04-29,,,,2022-04-29
4139,603738,泰晶科技,2022-04-29,,,,2022-04-29
4140,603777,来伊份,2022-04-29,,,,2022-04-29
4141,603789,*ST星农,2022-04-29,,,,2022-04-29
4142,603819,神力股份,2022-04-29,,,,2022-04-29
4143,603843,*ST正平,2022-04-29,,,,2022-04-29
4144,603855,华荣股份,2022-04-29,,,,2022-04-29
4145,603876,鼎胜新材,2022-04-29,,,,2022-04-29
4146,603883,老百姓,2022-04-29,,,,2022-04-29
4147,603939,益丰药房,2022-04-29,,,,2022-04-29
4148,603960,克来机电,2022-04-29,,,,2022-04-29
4149,603998,方盛制药,2022-04-29,,,,2022-04-29
4150,605001,威奥股份,2022-04-29,,,,2022-04-29
4151,605016,百龙创园,2022-04-29,,,,2022-04-29
4152,605066,天正电气,2022-04-29,,,,2022-04-29
4153,605089,味知香,2022-04-29,,,,2022-04-29
4154,605108,同庆楼,2022-04-29,,,,2022-04-29
4155,605228,神通科技,2022-04-29,,,,2022-04-29
4156,605300,佳禾食品,2022-04-29,,,,2022-04-29
4157,605318,法狮龙,2022-04-29,,,,2022-04-29
4158,605333,沪光股份,2022-04-29,,,,2022-04-29
4159,688008,澜起科技,2022-04-29,,,,2022-04-29
4160,688081,兴图新科,2022-04-29,,,,2022-04-29
4161,688093,世华科技,2022-04-29,,,,2022-04-29
4162,688108,赛诺医疗,2022-04-29,,,,2022-04-29
4163,688122,西部超导,2022-04-29,,,,2022-04-29
4164,688168,安博通,2022-04-29,,,,2022-04-29
4165,688177,百奥泰,2022-04-29,,,,2022-04-29
4166,688210,统联精密,2022-04-29,,,,2022-04-29
4167,688222,成都先导,2022-04-29,,,,2022-04-29
4168,688225,亚信安全,2022-04-29,,,,2022-04-29
4169,688230,芯导科技,2022-04-29,2022-04-16,,,2022-04-16
4170,688235,百济神州,2022-04-29,,,,2022-04-29
4171,688255,凯尔达,2022-04-29,,,,2022-04-29
4172,688339,亿华通,2022-04-29,2022-04-15,,,2022-04-15
4173,688355,明志科技,2022-04-29,,,,2022-04-29
4174,688418,震有科技,2022-04-29,,,,2022-04-29
4175,688529,豪森智能,2022-04-29,,,,2022-04-29
4176,688556,高测股份,2022-04-29,,,,2022-04-29
4177,688575,亚辉龙,2022-04-29,,,,2022-04-29
4178,688607,康众医疗,2022-04-29,,,,2022-04-29
4179,688658,悦康药业,2022-04-29,,,,2022-04-29
4180,688669,聚石化学,2022-04-29,,,,2022-04-29
4181,688670,金迪克,2022-04-29,2022-04-09,,,2022-04-09
4182,688787,海天瑞声,2022-04-29,,,,2022-04-29
4183,000065,北方国际,2022-04-30,,,,2022-04-30
4184,000066,中国长城,2022-04-30,,,,2022-04-30
4185,000070,特发信息,2022-04-30,,,,2022-04-30
4186,000158,常山北明,2022-04-30,2022-04-16,,,2022-04-16
4187,000301,东方盛虹,2022-04-30,2022-04-19,,,2022-04-19
4188,000333,美的集团,2022-04-30,,,,2022-04-30
4189,000410,沈阳机床,2022-04-30,2022-04-16,,,2022-04-16
4190,000415,渤海租赁,2022-04-30,,,,2022-04-30
4191,000420,吉林化纤,2022-04-30,,,,2022-05-28
4192,000425,徐工机械,2022-04-30,2022-04-19,,,2022-04-19
4193,000426,兴业银锡,2022-04-30,,,,2022-04-30
4194,000503,国新健康,2022-04-30,,,,2022-04-30
4195,000504,*ST生物,2022-04-30,,,,2022-04-30
4196,000517,荣安地产,2022-04-30,,,,2022-04-30
4197,000518,*ST四环,2022-04-30,2022-04-28,,,2022-04-28
4198,000543,皖能电力,2022-04-30,2022-04-28,,,2022-04-28
4199,000564,供销大集,2022-04-30,,,,2022-04-30
4200,000571,新大洲A,2022-04-30,,,,2022-04-30
4201,000589,贵州轮胎,2022-04-30,2022-03-08,,,2022-03-08
4202,000596,古井贡酒,2022-04-30,,,,2022-04-30
4203,000601,韶能股份,2022-04-30,,,,2022-04-30
4204,000605,渤海股份,2022-04-30,,,,2022-04-30
4205,000607,华媒控股,2022-04-30,,,,2022-04-30
4206,000615,*ST美谷,2022-04-30,,,,2022-04-30
4207,000638,*ST万方,2022-04-30,,,,2022-04-30
4208,000639,ST西王,2022-04-30,,,,2022-04-30
4209,000651,格力电器,2022-04-30,,,,2022-04-30
4210,000656,*ST金科,2022-04-30,,,,2022-04-30
4211,000679,大连友谊,2022-04-30,,,,2022-04-30
4212,000700,模塑科技,2022-04-30,,,,2022-04-30
4213,000712,锦龙股份,2022-04-30,2022-03-09,,,2022-03-09
4214,000716,黑芝麻,2022-04-30,,,,2022-04-30
4215,000735,罗牛山,2022-04-30,,,,2022-04-30
4216,000783,长江证券,2022-04-30,,,,2022-04-30
4217,000790,华神科技,2022-04-30,,,,2022-04-30
4218,000820,*ST节能,2022-04-30,,,,2022-04-30
4219,000821,ST京机,2022-04-30,,,,2022-04-30
4220,000829,天音控股,2022-04-30,2022-04-22,,,2022-04-22
4221,000830,鲁西化工,2022-04-30,,,,2022-04-30
4222,000839,国安股份,2022-04-30,,,,2022-04-30
4223,000876,新希望,2022-04-30,2022-04-28,,,2022-04-28
4224,000881,中广核技,2022-04-30,,,,2022-04-30
4225,000887,中鼎股份,2022-04-30,,,,2022-04-30
4226,000889,中嘉博创,2022-04-30,,,,2022-04-30
4227,000892,欢瑞世纪,2022-04-30,,,,2022-04-30
4228,000908,ST景峰,2022-04-30,,,,2022-04-30
4229,000909,*ST数源,2022-04-30,,,,2022-04-30
4230,000917,电广传媒,2022-04-30,,,,2022-04-30
4231,000932,华菱钢铁,2022-04-30,,,,2022-04-30
4232,000935,四川双马,2022-04-30,,,,2022-04-30
4233,000950,重药控股,2022-04-30,,,,2022-04-30
4234,000957,中通客车,2022-04-30,,,,2022-04-30
4235,000981,山子高科,2022-04-30,,,,2022-04-30
4236,000985,大庆华科,2022-04-30,,,,2022-04-30
4237,001209,洪兴股份,2022-04-30,,,,2022-04-30
4238,002024,ST易购,2022-04-30,,,,2022-04-30
4239,002035,华帝股份,2022-04-30,2022-04-29,,,2022-04-29
4240,002037,保利联合,2022-04-30,,,,2022-04-30
4241,002040,南京港,2022-04-30,,,,2022-04-30
4242,002047,*ST宝鹰,2022-04-30,,,,2022-04-30
4243,002064,华峰化学,2022-04-30,,,,2022-04-30
4244,002069,獐子岛,2022-04-30,,,,2022-04-30
4245,002081,金螳螂,2022-04-30,,,,2022-04-30
4246,002086,东方海洋,2022-04-30,,,,2022-04-30
4247,002094,青岛金王,2022-04-30,,,,2022-04-30
4248,002097,山河智能,2022-04-30,,,,2022-04-30
4249,002099,海翔药业,2022-04-30,2022-04-23,,,2022-04-23
4250,002115,三维通信,2022-04-30,,,,2022-04-30
4251,002120,韵达股份,2022-04-30,2022-04-27,,,2022-04-27
4252,002131,利欧股份,2022-04-30,,,,2022-04-30
4253,002133,广宇集团,2022-04-30,,,,2022-04-30
4254,002146,荣盛发展,2022-04-30,,,,2022-04-30
4255,002157,正邦科技,2022-04-30,,,,2022-04-30
4256,002158,汉钟精机,2022-04-30,,,,2022-04-30
4257,002159,三特索道,2022-04-30,,,,2022-04-30
4258,002164,宁波东力,2022-04-30,,,,2022-04-30
4259,002168,ST惠程,2022-04-30,,,,2022-04-30
4260,002169,智光电气,2022-04-30,,,,2022-04-30
4261,002173,创新医疗,2022-04-30,,,,2022-04-30
4262,002201,九鼎新材,2022-04-30,,,,2022-04-30
4263,002203,海亮股份,2022-04-30,2022-04-28,,,2022-04-28
4264,002219,新里程,2022-04-30,2022-04-27,2022-04-29,,2022-04-29
4265,002224,三力士,2022-04-30,,,,2022-04-30
4266,002229,鸿博股份,2022-04-30,2022-04-08,,,2022-04-08
4267,002239,奥特佳,2022-04-30,,,,2022-04-30
4268,002244,滨江集团,2022-04-30,,,,2022-04-30
4269,002266,浙富控股,2022-04-30,,,,2022-04-30
4270,002269,美邦服饰,2022-04-30,,,,2022-04-30
4271,002277,友阿股份,2022-04-30,,,,2022-04-30
4272,002278,神开股份,2022-04-30,,,,2022-04-30
4273,002291,遥望科技,2022-04-30,,,,2022-04-30
4274,002292,奥飞娱乐,2022-04-30,,,,2022-04-30
4275,002314,南山控股,2022-04-30,,,,2022-04-30
4276,002321,华英农业,2022-04-30,,,,2022-04-30
4277,002335,科华数据,2022-04-30,,,,2022-04-30
4278,002340,格林美,2022-04-30,2022-04-28,,,2022-04-28
4279,002345,潮宏基,2022-04-30,,,,2022-04-30
4280,002346,柘中股份,2022-04-30,2022-03-10,,,2022-03-10
4281,002355,兴民智通,2022-04-30,,,,2022-04-30
4282,002356,赫美集团,2022-04-30,,,,2022-04-30
4283,002358,森源电气,2022-04-30,,,,2022-04-30
4284,002366,融发核电,2022-04-30,,,,2022-04-30
4285,002370,亚太药业,2022-04-30,,,,2022-04-30
4286,002375,亚厦股份,2022-04-30,,,,2022-04-30
4287,002377,国创高新,2022-04-30,,,,2022-04-30
4288,002397,梦洁股份,2022-04-30,,,,2022-04-30
4289,002405,四维图新,2022-04-30,,,,2022-04-30
4290,002418,康盛股份,2022-04-30,,,,2022-04-30
4291,002422,科伦药业,2022-04-30,2022-04-11,,,2022-04-11
4292,002432,九安医疗,2022-04-30,,,,2022-04-30
4293,002440,闰土股份,2022-04-30,,,,2022-04-30
4294,002445,中南文化,2022-04-30,2022-04-13,,,2022-04-13
4295,002459,晶澳科技,2022-04-30,,,,2022-04-30
4296,002466,天齐锂业,2022-04-30,,,,2022-04-30
4297,002468,申通快递,2022-04-30,,,,2022-04-30
4298,002485,ST雪发,2022-04-30,,,,2022-04-30
4299,002495,佳隆股份,2022-04-30,,,,2022-04-30
4300,002506,协鑫集成,2022-04-30,,,,2022-04-30
4301,002512,ST达华,2022-04-30,2022-04-28,,,2022-04-28
4302,002535,林州重机,2022-04-30,,,,2022-04-30
4303,002543,万和电气,2022-04-30,,,,2022-04-30
4304,002551,尚荣医疗,2022-04-30,,,,2022-04-30
4305,002555,三七互娱,2022-04-30,2022-04-26,,,2022-04-26
4306,002558,巨人网络,2022-04-30,,,,2022-04-30
4307,002565,顺灏股份,2022-04-30,,,,2022-04-30
4308,002570,贝因美,2022-04-30,,,,2022-04-30
4309,002575,群兴玩具,2022-04-30,2022-04-20,,,2022-04-20
4310,002581,*ST未名,2022-04-30,,,,2022-04-30
4311,002586,ST围海,2022-04-30,,,,2022-04-30
4312,002599,盛通股份,2022-04-30,,,,2022-04-30
4313,002601,龙佰集团,2022-04-30,2022-04-13,,,2022-04-13
4314,002602,世纪华通,2022-04-30,,,,2022-04-30
4315,002605,姚记科技,2022-04-30,,,,2022-04-30
4316,002617,露笑科技,2022-04-30,,,,2022-04-30
4317,002620,*ST瑞和,2022-04-30,,,,2022-04-30
4318,002627,三峡旅游,2022-04-30,2022-04-25,,,2022-04-25
4319,002640,跨境通,2022-04-30,,,,2022-04-30
4320,002647,仁东控股,2022-04-30,,,,2022-04-30
4321,002663,普邦股份,2022-04-30,,,,2022-04-30
4322,002671,龙泉股份,2022-04-30,2022-03-31,,,2022-03-31
4323,002679,福建金森,2022-04-30,,,,2022-04-30
4324,002708,光洋股份,2022-04-30,,,,2022-04-30
4325,002714,牧原股份,2022-04-30,,,,2022-04-30
4326,002717,*ST岭南,2022-04-30,,,,2022-04-30
4327,002721,金一文化,2022-04-30,,,,2022-04-30
4328,002722,物产金轮,2022-04-30,,,,2022-04-30
4329,002726,ST龙大,2022-04-30,,,,2022-04-30
4330,002735,王子新材,2022-04-30,,,,2022-04-30
4331,002741,光华科技,2022-04-30,2022-04-21,,,2022-04-21
4332,002755,奥赛康,2022-04-30,,,,2022-04-30
4333,002762,*ST金比,2022-04-30,2022-04-18,,,2022-04-18
4334,002769,普路通,2022-04-30,,,,2022-04-30
4335,002773,康弘药业,2022-04-30,,,,2022-04-30
4336,002775,文科股份,2022-04-30,,,,2022-04-30
4337,002786,银宝山新,2022-04-30,,,,2022-04-30
4338,002789,*ST建艺,2022-04-30,,,,2022-04-30
4339,002802,洪汇新材,2022-04-30,,,,2022-04-30
4340,002819,东方中科,2022-04-30,2022-03-29,,,2022-03-29
4341,002830,名雕股份,2022-04-30,,,,2022-04-30
4342,002832,比音勒芬,2022-04-30,2022-04-16,,,2022-04-16
4343,002833,弘亚数控,2022-04-30,,,,2022-04-30
4344,002842,翔鹭钨业,2022-04-30,,,,2022-04-30
4345,002862,实丰文化,2022-04-30,,,,2022-04-30
4346,002867,周大生,2022-04-30,,,,2022-04-30
4347,002868,*ST绿康,2022-04-30,2022-04-12,,,2022-04-12
4348,002870,香山股份,2022-04-30,2022-04-26,,,2022-04-26
4349,002893,京能热力,2022-04-30,,,,2022-04-30
4350,002898,*ST赛隆,2022-04-30,2022-04-27,,,2022-04-27
4351,002899,英派斯,2022-04-30,,,,2022-04-30
4352,002913,奥士康,2022-04-30,2022-04-11,2022-04-20,,2022-04-20
4353,002932,*ST明德,2022-04-30,2022-04-27,,,2022-04-27
4354,002933,新兴装备,2022-04-30,,,,2022-04-30
4355,002980,华盛昌,2022-04-30,,,,2022-04-30
4356,003016,欣贺股份,2022-04-30,2022-04-28,,,2022-04-28
4357,003040,楚天龙,2022-04-30,,,,2022-04-30
4358,600000,浦发银行,2022-04-30,2022-04-28,,,2022-04-28
4359,600004,白云机场,2022-04-30,2022-04-09,,,2022-04-09
4360,600007,中国国贸,2022-04-30,2022-03-31,,,2022-03-31
4361,600015,华夏银行,2022-04-30,,,,2022-04-30
4362,600056,中国医药,2022-04-30,,,,2022-04-30
4363,600078,澄星股份,2022-04-30,,,,2022-04-30
4364,600082,ST海泰,2022-04-30,,,,2022-04-30
4365,600098,广州发展,2022-04-30,2022-04-09,,,2022-04-09
4366,600117,西宁特钢,2022-04-30,,,,2022-04-30
4367,600133,东湖高新,2022-04-30,,,,2022-04-30
4368,600184,光电股份,2022-04-30,2022-03-31,,,2022-03-31
4369,600185,珠免集团,2022-04-30,,,,2022-04-30
4370,600186,莲花控股,2022-04-30,,,,2022-04-30
4371,600191,华资实业,2022-04-30,,,,2022-04-30
4372,600199,金种子酒,2022-04-30,,,,2022-04-30
4373,600208,衢州发展,2022-04-30,,,,2022-04-30
4374,600221,海航控股,2022-04-30,,,,2022-04-30
4375,600228,*ST返利,2022-04-30,,,,2022-04-30
4376,600250,南京商旅,2022-04-30,,,,2022-04-30
4377,600257,大湖股份,2022-04-30,,,,2022-04-30
4378,600261,阳光照明,2022-04-30,,,,2022-04-30
4379,600287,苏豪时尚,2022-04-30,,,,2022-04-30
4380,600302,ST标准,2022-04-30,2022-04-28,,,2022-04-28
4381,600339,中油工程,2022-04-30,,,,2022-04-30
4382,600340,*ST华幸,2022-04-30,,,,2022-04-30
4383,600345,长江通信,2022-04-30,,,,2022-04-30
4384,600359,新农开发,2022-04-30,,,,2022-04-30
4385,600362,江西铜业,2022-04-30,2022-03-26,,,2022-03-26
4386,600439,瑞贝卡,2022-04-30,,,,2022-04-30
4387,600448,华纺股份,2022-04-30,,,,2022-04-30
4388,600490,鹏欣资源,2022-04-30,,,,2022-04-30
4389,600501,航天晨光,2022-04-30,,,,2022-04-30
4390,600522,中天科技,2022-04-30,,,,2022-04-30
4391,600533,栖霞建设,2022-04-30,,,,2022-04-30
4392,600580,卧龙电驱,2022-04-30,,,,2022-04-30
4393,600610,中毅达,2022-04-30,2022-04-19,,,2022-04-19
4394,600613,神奇制药,2022-04-30,,,,2022-04-30
4395,600622,光大嘉宝,2022-04-30,,,,2022-04-30
4396,600624,ST复华,2022-04-30,,,,2022-04-30
4397,600629,华建集团,2022-04-30,,,,2022-04-30
4398,600637,东方明珠,2022-04-30,,,,2022-04-30
4399,600638,新黄浦,2022-04-30,,,,2022-04-30
4400,600640,国脉文化,2022-04-30,,,,2022-04-30
4401,600654,中安科,2022-04-30,,,,2022-04-30
4402,600671,天目药业,2022-04-30,,,,2022-04-30
