序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
4826,003000,劲仔食品,归属于上市公司股东的净利润,"预计2022年1-12月归属于上市公司股东的净利润盈利:12,316.13万元至13,165.52万元,同比上年增长:45%至55%。",127408250.0,50.0,"2022年,公司持续贯彻落实2020年上市以来的经营改革理念,大力引进人才推进组织变革,加大研发投入与产品创新,深化营销网络建设,持续品牌专业化年轻化打造,发挥自主制造核心优势,提高智能制造和信息化水平,经营情况稳步改善。公司聚焦休闲鱼制品、豆制品、禽类制品等高蛋白健康品类,确保了休闲鱼制品的龙头地位,休闲豆制品和禽类制品均跻身细分品类前列。公司以“大包装”策略助力第二成长曲线打造,在原有独立小包装优势基础上,推动整盒装、袋装“大包装”产品销售,大力推广散称装产品,新品类、新品规拓展顺利,产品矩阵进一步优化;此外,公司传统流通渠道、现代渠道和线上渠道实现立体式全渠道稳健发展,渠道竞争力不断加强,品牌力进一步提升,经营业绩均实现了持续增长。但2022全年仍受疫情反复、地缘政治冲突等因素影响,部分原料价格持续在高位运行,供应链稳定性承压,拉高了公司经营成本。",预增,84938900.0,2023-01-30
4827,003000,劲仔食品,每股收益,预计2022年1-12月每股收益盈利:0.31元至0.33元。,0.32,,"2022年,公司持续贯彻落实2020年上市以来的经营改革理念,大力引进人才推进组织变革,加大研发投入与产品创新,深化营销网络建设,持续品牌专业化年轻化打造,发挥自主制造核心优势,提高智能制造和信息化水平,经营情况稳步改善。公司聚焦休闲鱼制品、豆制品、禽类制品等高蛋白健康品类,确保了休闲鱼制品的龙头地位,休闲豆制品和禽类制品均跻身细分品类前列。公司以“大包装”策略助力第二成长曲线打造,在原有独立小包装优势基础上,推动整盒装、袋装“大包装”产品销售,大力推广散称装产品,新品类、新品规拓展顺利,产品矩阵进一步优化;此外,公司传统流通渠道、现代渠道和线上渠道实现立体式全渠道稳健发展,渠道竞争力不断加强,品牌力进一步提升,经营业绩均实现了持续增长。但2022全年仍受疫情反复、地缘政治冲突等因素影响,部分原料价格持续在高位运行,供应链稳定性承压,拉高了公司经营成本。",预增,0.212,2023-01-30
4828,003000,劲仔食品,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润盈利:11,297.61万元至12,050.79万元,同比上年增长:50%至60%。",116742000.0,55.0,"2022年,公司持续贯彻落实2020年上市以来的经营改革理念,大力引进人才推进组织变革,加大研发投入与产品创新,深化营销网络建设,持续品牌专业化年轻化打造,发挥自主制造核心优势,提高智能制造和信息化水平,经营情况稳步改善。公司聚焦休闲鱼制品、豆制品、禽类制品等高蛋白健康品类,确保了休闲鱼制品的龙头地位,休闲豆制品和禽类制品均跻身细分品类前列。公司以“大包装”策略助力第二成长曲线打造,在原有独立小包装优势基础上,推动整盒装、袋装“大包装”产品销售,大力推广散称装产品,新品类、新品规拓展顺利,产品矩阵进一步优化;此外,公司传统流通渠道、现代渠道和线上渠道实现立体式全渠道稳健发展,渠道竞争力不断加强,品牌力进一步提升,经营业绩均实现了持续增长。但2022全年仍受疫情反复、地缘政治冲突等因素影响,部分原料价格持续在高位运行,供应链稳定性承压,拉高了公司经营成本。",预增,75317400.0,2023-01-30
4829,002992,宝明科技,每股收益,预计2022年1-12月每股收益亏损:1.03元至1.48元。,-1.255,,"公司业绩变动原因主要受以下影响:1、经营亏损报告期内,公司主营业务亏损主要系受手机行业市场需求下降(根据Counterpoint数据显示2022年国内智能手机销量较上年同期下降14%),叠加OLED技术渗透加速的影响,行业竞争进一步加剧,产品销售价格持续下降且不足以弥补其制造成本,导致公司经营亏损。2、计提减值准备依据《企业会计准则》及公司会计政策相关规定,基于谨慎性原则,公司对各类资产进行了全面检查和减值测试。经资产减值测试,公司认为部分资产存在一定的减值迹象,对可能发生资产减值的资产计提了相应的减值准备。",减亏,-1.98,2023-01-30
4830,002992,宝明科技,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润亏损:19,663.56万元至27,663.56万元,同比上年增长:23.94%至45.94%。",-236635600.0,34.94,"公司业绩变动原因主要受以下影响:1、经营亏损报告期内,公司主营业务亏损主要系受手机行业市场需求下降(根据Counterpoint数据显示2022年国内智能手机销量较上年同期下降14%),叠加OLED技术渗透加速的影响,行业竞争进一步加剧,产品销售价格持续下降且不足以弥补其制造成本,导致公司经营亏损。2、计提减值准备依据《企业会计准则》及公司会计政策相关规定,基于谨慎性原则,公司对各类资产进行了全面检查和减值测试。经资产减值测试,公司认为部分资产存在一定的减值迹象,对可能发生资产减值的资产计提了相应的减值准备。",减亏,-363705500.0,2023-01-30
4831,002992,宝明科技,归属于上市公司股东的净利润,"预计2022年1-12月归属于上市公司股东的净利润亏损:18,500万元至26,500万元,同比上年增长:25.2%至47.78%。",-225000000.0,36.49,"公司业绩变动原因主要受以下影响:1、经营亏损报告期内,公司主营业务亏损主要系受手机行业市场需求下降(根据Counterpoint数据显示2022年国内智能手机销量较上年同期下降14%),叠加OLED技术渗透加速的影响,行业竞争进一步加剧,产品销售价格持续下降且不足以弥补其制造成本,导致公司经营亏损。2、计提减值准备依据《企业会计准则》及公司会计政策相关规定,基于谨慎性原则,公司对各类资产进行了全面检查和减值测试。经资产减值测试,公司认为部分资产存在一定的减值迹象,对可能发生资产减值的资产计提了相应的减值准备。",减亏,-354266400.0,2023-01-30
4832,002986,宇新股份,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润盈利:41,300万元至45,000万元,同比上年增长:208.09%至235.7%。",431500000.0,221.895,"公司2022年度业绩预计较上年度业绩有较大增长,主要因为:1、公司募投项目投产后运行平稳,持续输出大量廉价的蒸汽,生产装置运行成本大幅降低;2、公司不断立足技术创新和管理效率提升,装置安稳长满优运行,产能得到有效释放;3、公司主营产品市场价格同比上涨,公司不断优化产品销售策略,抢抓销售机遇,盈利能力增强。",预增,134050000.0,2023-01-30
4833,002986,宇新股份,归属于上市公司股东的净利润,"预计2022年1-12月归属于上市公司股东的净利润盈利:41,000万元至44,700万元,同比上年增长:190.8%至217.04%。",428500000.0,203.92,"公司2022年度业绩预计较上年度业绩有较大增长,主要因为:1、公司募投项目投产后运行平稳,持续输出大量廉价的蒸汽,生产装置运行成本大幅降低;2、公司不断立足技术创新和管理效率提升,装置安稳长满优运行,产能得到有效释放;3、公司主营产品市场价格同比上涨,公司不断优化产品销售策略,抢抓销售机遇,盈利能力增强。",预增,140990000.0,2023-01-30
4834,002986,宇新股份,每股收益,预计2022年1-12月每股收益盈利:1.85元至2.01元。,1.93,,"公司2022年度业绩预计较上年度业绩有较大增长,主要因为:1、公司募投项目投产后运行平稳,持续输出大量廉价的蒸汽,生产装置运行成本大幅降低;2、公司不断立足技术创新和管理效率提升,装置安稳长满优运行,产能得到有效释放;3、公司主营产品市场价格同比上涨,公司不断优化产品销售策略,抢抓销售机遇,盈利能力增强。",预增,0.89,2023-01-30
4835,002982,湘佳股份,每股收益,预计2022年1-12月每股收益盈利:1.03元至1.33元。,1.18,,"2022年1-12月,公司产能较去年同期进一步提升,并且公司积极开拓新市场、新渠道,本报告期预计归属于上市公司股东的净利润、扣除非经常性损益后的净利润同比大幅增长,主要原因为:1、2022年6月份开始,随着供求关系的改善,黄羽肉鸡市场迎来了一次强劲的复苏,带动了公司整体利润的增长。2、公司冰鲜业务规模不断扩大,产品种类不断丰富,为公司利润的增长提供了有力支撑。",预增,0.25,2023-01-30
4836,002982,湘佳股份,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润盈利:8,000万元至11,000万元,同比上年增长:817.41%至1161.44%。",95000000.0,989.425,"2022年1-12月,公司产能较去年同期进一步提升,并且公司积极开拓新市场、新渠道,本报告期预计归属于上市公司股东的净利润、扣除非经常性损益后的净利润同比大幅增长,主要原因为:1、2022年6月份开始,随着供求关系的改善,黄羽肉鸡市场迎来了一次强劲的复苏,带动了公司整体利润的增长。2、公司冰鲜业务规模不断扩大,产品种类不断丰富,为公司利润的增长提供了有力支撑。",预增,8720200.0,2023-01-30
