symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20
301067,显盈科技,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
301122,采纳股份,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
301181,标榜股份,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
301195,北路智控,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
301328,维峰电子,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
301408,华人健康,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
600051,宁波联合,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
600121,郑州煤电,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
600380,健康元,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
600460,士兰微,2022,2023-04-11,2023-03-31,1,-11,0,1,0,101,90,3,0,0
600461,洪城环境,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
600603,广汇物流,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
600609,金杯汽车,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
600664,哈药股份,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
600968,海油发展,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
600984,建设机械,2022,2023-04-11,2023-04-15,1,4,1,0,0,101,105,4,1,0
601156,东航物流,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
601515,衢州东峰,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
603055,台华新材,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
603170,宝立食品,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
603183,建研院,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
603201,常润股份,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
603565,中谷物流,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
605090,九丰能源,2022,2023-04-11,2023-03-08,1,-34,0,1,0,101,67,3,0,0
605177,东亚药业,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
605589,圣泉集团,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
688126,沪硅产业,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
688188,柏楚电子,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
688209,英集芯,2022,2023-04-11,2023-04-25,1,14,1,0,1,101,115,4,1,1
688486,龙迅股份,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
688800,瑞可达,2022,2023-04-11,2023-04-11,0,0,0,0,0,101,101,4,1,0
000042,中洲控股,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
000561,烽火电子,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
000570,苏常柴A,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
000609,*ST中迪,2022,2023-04-12,2023-04-29,1,17,1,0,1,102,119,4,1,1
000633,合金投资,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
000652,泰达股份,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
000726,鲁泰A,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
000737,北方铜业,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
000797,中国武夷,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
000922,佳电股份,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
000977,浪潮信息,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
001322,箭牌家居,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
001366,播恩集团,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002045,国光电器,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002073,软控股份,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002169,智光电气,2022,2023-04-12,2023-04-29,1,17,1,0,1,102,119,4,1,1
002213,大为股份,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002256,兆新股份,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002270,华明装备,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002354,天娱数科,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002391,长青股份,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002426,胜利精密,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002642,荣联科技,2022,2023-04-12,2023-04-21,1,9,1,0,0,102,111,4,1,1
002660,茂硕电源,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002695,煌上煌,2022,2023-04-12,2023-03-31,1,-12,0,1,0,102,90,3,0,0
002722,物产金轮,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002737,葵花药业,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002859,洁美科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002882,金龙羽,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002987,京北方,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
002998,优彩资源,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300079,数码视讯,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300276,三丰智能,2022,2023-04-12,2023-04-25,1,13,1,0,0,102,115,4,1,1
300373,扬杰科技,2022,2023-04-12,2023-04-28,1,16,1,0,1,102,118,4,1,1
300403,汉宇集团,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300416,苏试试验,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300443,金雷股份,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300505,川金诺,2022,2023-04-12,2023-04-07,2,-5,0,1,0,102,97,4,1,0
300541,先进数通,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300552,万集科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300633,开立医疗,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300658,延江股份,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300717,华信新材,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300820,英杰电气,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
300953,震裕科技,2022,2023-04-12,2023-04-01,1,-11,0,1,0,102,91,4,1,0
301091,深城交,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
301099,雅创电子,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
301160,翔楼新材,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
301182,凯旺科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
301229,纽泰格,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
600067,冠城新材,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
600353,旭光电子,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
600415,小商品城,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
600552,凯盛科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
600586,金晶科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
600710,苏美达,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
600756,浪潮软件,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
600846,同济科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
601177,杭齿前进,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
601339,百隆东方,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
603115,海星股份,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
603129,春风动力,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
603150,万朗磁塑,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
603181,皇马科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
603329,上海雅仕,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
603337,杰克科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
603356,华菱精工,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
603508,思维列控,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
603650,彤程新材,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
603711,香飘飘,2022,2023-04-12,2023-04-18,1,6,1,0,0,102,108,4,1,0
605077,华康股份,2022,2023-04-12,2023-03-24,1,-19,0,1,0,102,83,3,0,0
605088,冠盛股份,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
605168,三人行,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
605169,洪通燃气,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
688004,博汇科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
688019,安集科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
688063,派能科技,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
688106,金宏气体,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
688308,欧科亿,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
688379,华光新材,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
688439,振华风光,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
688501,青达环保,2022,2023-04-12,2023-04-12,0,0,0,0,0,102,102,4,1,0
000409,云鼎科技,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
000421,南京公用,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
000536,华映科技,2022,2023-04-13,2023-04-18,1,5,1,0,0,103,108,4,1,0
000582,北部湾港,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
000591,太阳能,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
000869,张裕A,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
000949,新乡化纤,2022,2023-04-13,2023-04-28,1,15,1,0,1,103,118,4,1,1
002046,国机精工,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
002195,岩山科技,2022,2023-04-13,2023-04-25,1,12,1,0,0,103,115,4,1,1
002271,东方雨虹,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
002428,云南锗业,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
002590,万安科技,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
002903,宇环数控,2022,2023-04-13,2023-04-17,1,4,1,0,0,103,107,4,1,0
300196,长海股份,2022,2023-04-13,2023-04-11,1,-2,0,1,0,103,101,4,1,0
300244,迪安诊断,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
300283,温州宏丰,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
300935,盈建科,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
301358,湖南裕能,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
600008,首创环保,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
600059,古越龙山,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
600230,沧州大化,2022,2023-04-13,2023-04-27,1,14,1,0,1,103,117,4,1,1
600444,国机通用,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
600446,金证股份,2022,2023-04-13,2023-04-18,1,5,1,0,0,103,108,4,1,0
600459,贵研铂业,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
600479,千金药业,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
600540,新赛股份,2022,2023-04-13,2023-04-28,1,15,1,0,1,103,118,4,1,1
600628,新世界,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
600633,浙数文化,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
600697,欧亚集团,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
600712,南宁百货,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
601116,三江购物,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
601718,ST际华,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
603320,迪贝电气,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
603838,*ST四通,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
605398,新炬网络,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
688099,晶晨股份,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
688232,新点软件,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
688315,诺禾致源,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
688369,致远互联,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
688513,苑东生物,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
688558,国盛智科,2022,2023-04-13,2023-04-13,0,0,0,0,0,103,103,4,1,0
000059,华锦股份,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
000090,天健集团,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
000963,华东医药,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
000969,安泰科技,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
002096,易普力,2022,2023-04-14,2023-04-28,1,14,1,0,1,104,118,4,1,1
002126,银轮股份,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
002212,天融信,2022,2023-04-14,2023-04-22,1,8,1,0,0,104,112,4,1,1
002219,新里程,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
002494,华斯股份,2022,2023-04-14,2023-04-17,1,3,1,0,0,104,107,4,1,0
002949,华阳国际,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
002951,金时科技,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
002990,盛视科技,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
003009,中天火箭,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
300046,台基股份,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
300105,龙源技术,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
300226,上海钢联,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
300369,绿盟科技,2022,2023-04-14,2023-04-28,1,14,1,0,1,104,118,4,1,1
300454,深信服,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
300811,铂科新材,2022,2023-04-14,2023-04-26,1,12,1,0,0,104,116,4,1,1
300886,华业香料,2022,2023-04-14,2023-04-07,1,-7,0,1,0,104,97,4,1,0
301077,星华新材,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
301118,恒光股份,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
301217,铜冠铜箔,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
600409,三友化工,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
600537,*ST亿晶,2022,2023-04-14,2023-04-24,1,10,1,0,0,104,114,4,1,1
600718,东软集团,2022,2023-04-14,2023-04-17,1,3,1,0,0,104,107,4,1,0
600848,上海临港,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
600961,株冶集团,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
603000,人民网,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
603036,如通股份,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
603050,科林电气,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
603097,江苏华辰,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
603686,福龙马,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
603889,新澳股份,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
603995,甬金股份,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
688070,纵横股份,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
688089,嘉必优,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
688123,聚辰股份,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
688148,芳源股份,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
688184,ST帕瓦,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
688259,创耀科技,2022,2023-04-14,2023-04-11,1,-3,0,1,0,104,101,4,1,0
688291,金橙子,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
688628,优利德,2022,2023-04-14,2023-04-14,0,0,0,0,0,104,104,4,1,0
000009,中国宝安,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
000031,大悦城,2022,2023-04-15,2023-04-26,1,11,1,0,0,105,116,4,1,1
000158,常山北明,2022,2023-04-15,2023-04-17,1,2,1,0,0,105,107,4,1,0
000411,英特集团,2022,2023-04-15,2023-04-29,1,14,1,0,1,105,119,4,1,1
000422,湖北宜化,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
000509,华塑控股,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
000533,顺钠股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
000630,铜陵有色,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
000686,东北证券,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
000735,罗牛山,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
000753,漳州发展,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
000789,万年青,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
000793,*ST华闻,2022,2023-04-15,2023-04-17,1,2,1,0,0,105,107,4,1,0
000929,*ST兰黄,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002019,亿帆医药,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002028,思源电气,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002112,三变科技,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002141,贤丰控股,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002154,报喜鸟,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002183,怡亚通,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002191,劲嘉股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002200,*ST交投,2022,2023-04-15,2023-04-27,1,12,1,0,0,105,117,4,1,1
002209,达意隆,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002217,合力泰,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002297,博云新材,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002321,华英农业,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002323,*ST雅博,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002415,海康威视,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002493,荣盛石化,2022,2023-04-15,2023-04-20,1,5,1,0,0,105,110,4,1,1
002516,旷达科技,2022,2023-04-15,2023-03-31,1,-15,0,1,0,105,90,3,0,0
002521,齐峰新材,2022,2023-04-15,2023-04-04,1,-11,0,1,0,105,94,4,1,0
002523,天桥起重,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002546,新联电子,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002550,千红制药,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002552,宝鼎科技,2022,2023-04-15,2023-03-31,1,-15,0,1,0,105,90,3,0,0
002644,佛慈制药,2022,2023-04-15,2023-03-31,1,-15,0,1,0,105,90,3,0,0
002669,康达新材,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002725,跃岭股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002783,凯龙股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002850,科达利,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002868,*ST绿康,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
002905,金逸影视,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
003035,南网能源,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300001,特锐德,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300053,航宇微,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300056,中创环保,2022,2023-04-15,2023-04-27,1,12,1,0,0,105,117,4,1,1
300088,长信科技,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300098,高新兴,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300107,建新股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300234,开尔新材,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300305,裕兴股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300348,长亮科技,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300400,劲拓股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300415,伊之密,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300451,创业慧康,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300534,陇神戎发,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300563,神宇股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300606,金太阳,2022,2023-04-15,2023-04-25,1,10,1,0,0,105,115,4,1,1
300613,富瀚微,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300620,光库科技,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300634,彩讯股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300639,凯普生物,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300697,电工合金,2022,2023-04-15,2023-03-31,1,-15,0,1,0,105,90,3,0,0
300701,森霸传感,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300705,九典制药,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300865,大宏立,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300907,康平科技,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
300945,曼卡龙,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
301110,青木科技,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
301113,雅艺科技,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
301187,欧圣电气,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
301327,华宝新能,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
301377,鼎泰高科,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600020,中原高速,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600053,*ST九鼎,2022,2023-04-15,2023-04-27,1,12,1,0,0,105,117,4,1,1
600060,海信视像,2022,2023-04-15,2023-03-31,1,-15,0,1,0,105,90,3,0,0
600072,中船科技,2022,2023-04-15,2023-04-01,1,-14,0,1,0,105,91,4,1,0
600094,大名城,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600126,杭钢股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600185,珠免集团,2022,2023-04-15,2023-04-22,1,7,1,0,0,105,112,4,1,1
600203,福日电子,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600283,钱江水利,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600295,鄂尔多斯,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600330,天通股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600331,宏达股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600348,华阳股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600352,浙江龙盛,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600436,片仔癀,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600463,空港股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600483,福能股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600499,科达制造,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600512,腾达建设,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600539,狮头股份,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600571,信雅达,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600572,康恩贝,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600604,市北高新,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600639,浦东金桥,2022,2023-04-15,2023-04-14,1,-1,0,1,0,105,104,4,1,0
600654,中安科,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600678,ST金顶,2022,2023-04-15,2023-04-08,1,-7,0,1,0,105,98,4,1,0
600691,潞化科技,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600693,东百集团,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600708,光明地产,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600722,金牛化工,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600730,*ST高科,2022,2023-04-15,2023-04-22,1,7,1,0,0,105,112,4,1,1
600739,辽宁成大,2022,2023-04-15,2023-04-15,0,0,0,0,0,105,105,4,1,0
600753,*ST海钦,2022,2023-04-15,2023-04-29,1,14,1,0,1,105,119,4,1,1
